	PolII mean gb	PolII mean promoter
ENSMUSG00000028713	-0.625284639633562	-0.5055606096258273
ENSMUSG00000053214	-0.6185732299987348	-0.2864612979703415
ENSMUSG00000103352	-2.0	-2.0
ENSMUSG00000058014	-0.5682605459996426	-0.601922775950569
ENSMUSG00000036777	0.3737393183514451	1.2422125186757362
ENSMUSG00000025900	-0.6398018088541805	-0.7876821267908151
ENSMUSG00000085334	1.0155405340784225	1.2879136470760335
ENSMUSG00000113803	-2.0	-2.0
ENSMUSG00000097488	0.1396818257575118	0.2362978801230312
ENSMUSG00000107148	-0.7604169244894209	-0.6683223898443428
ENSMUSG00000015672	0.3165113029800946	1.0239749963046176
ENSMUSG00000041408	0.4567960652690429	0.963801044802566
ENSMUSG00000005699	0.7498656058298382	0.8808671138728026
ENSMUSG00000111327	-0.4057857716653945	-0.4280300490415966
ENSMUSG00000090248	-0.3345803751359043	-0.3893561587414697
ENSMUSG00000030621	-0.5370258211175313	-0.3158568964997678
ENSMUSG00000117402	-0.723676855175192	-0.6201532360033046
ENSMUSG00000045662	-0.5105651445655112	0.1275129729450265
ENSMUSG00000074634	-1.9674032632992575	0.8809478599486982
ENSMUSG00000058126	0.0850002378327502	-0.1315440514390755
ENSMUSG00000013338	-0.2658081815312197	-0.5622177380093558
ENSMUSG00000111200	-0.6104039701817227	-0.7156798279138767
ENSMUSG00000116814	-0.6087883977245021	-0.6718568353673937
ENSMUSG00000050530	-0.4744507537398856	-0.6816041116842868
ENSMUSG00000064330	-0.4355237098530802	-0.5798653964472944
ENSMUSG00000080888	0.0159953610064318	0.1895034143911198
ENSMUSG00000037646	-0.0847014943971423	-2.0
ENSMUSG00000037331	0.5015307477294255	1.3599107029626665
ENSMUSG00000046671	0.6153576192085525	1.194230269431308
ENSMUSG00000039629	-0.4894053972675047	0.5443095276558384
ENSMUSG00000102941	-0.5819092765097942	-0.5699211801486572
ENSMUSG00000121631	-0.7739244857033752	-0.5752386545635336
ENSMUSG00000033965	-0.6874926036025177	0.003318616415627
ENSMUSG00000038740	-0.2824418290624853	0.4166743399455797
ENSMUSG00000070828	-0.147075976202717	-0.2053024085973328
ENSMUSG00000106300	-0.6583419553824242	-0.7954611252519818
ENSMUSG00000021483	-0.19872254875206	0.5875321230649835
ENSMUSG00000024505	-0.020807309681731	1.2887118984844996
ENSMUSG00000103766	0.414743333710352	0.2659241782398473
ENSMUSG00000092171	-0.6120960882736186	-0.6768441911475653
ENSMUSG00000101198	-2.0	-2.0
ENSMUSG00000027684	-0.5989988950519904	-0.0278795835330474
ENSMUSG00000021606	0.4998368608971394	1.1196506230039571
ENSMUSG00000110101	-0.6902506308413034	-0.7384411186310251
ENSMUSG00000097361	-0.5256050027193974	-0.5146235914410686
ENSMUSG00000060568	-0.3650148385737883	0.382214622637234
ENSMUSG00000002058	0.2422373820095541	0.8819954352133142
ENSMUSG00000091844	-0.4575683957346471	-0.2247071071144483
ENSMUSG00000053868	-0.4602152993093177	-1.246385282933682
ENSMUSG00000042540	-0.5078810528198995	-0.063767332966066
ENSMUSG00000051351	0.0901471425622669	0.7242455498710685
ENSMUSG00000095532	-0.6423712988037633	-0.6057935546397702
ENSMUSG00000069292	-0.6384862169039042	-0.8943208990147176
ENSMUSG00000112218	-1.05730952432252	-0.5423789600434424
ENSMUSG00000023034	0.2509913660363556	0.5372690601745305
ENSMUSG00000034486	0.082818868323412	0.9290974288291604
ENSMUSG00000082886	-1.31888786378224	-0.943480470181101
ENSMUSG00000085014	-0.6493191954402872	-0.5557938056716288
ENSMUSG00000029831	-2.0	-2.0
ENSMUSG00000031967	0.2659281020403706	1.1284272729154226
ENSMUSG00000036832	-0.599326764335509	0.0424971512442956
ENSMUSG00000041870	0.0305485858059219	0.918597137166945
ENSMUSG00000039220	1.0357226380660658	1.6033291701845322
ENSMUSG00000110593	0.4098581996624743	1.0455607974845955
ENSMUSG00000087444	-0.1526498915395266	0.8375036331168124
ENSMUSG00000086156	-0.6373441436632664	-0.6973233177490861
ENSMUSG00000021508	-0.2731332090515603	0.2566159337505937
ENSMUSG00000014226	0.7670038982937357	1.4109784520298492
ENSMUSG00000020096	-0.4159459529915955	-0.6050850853733731
ENSMUSG00000121870	-0.3204673280982421	0.5822649257850032
ENSMUSG00000108689	0.4377695826001871	0.3571194624198006
ENSMUSG00000038132	-0.5630252026276813	-0.0797691573756863
ENSMUSG00000024404	0.1454150009026954	0.5647370602714127
ENSMUSG00000043621	-0.1594711136024379	-0.5310449841831676
ENSMUSG00000114355	-0.7372618487012719	-0.8063569705713342
ENSMUSG00000103167	-2.0	-2.0
ENSMUSG00000031600	0.1421849950376849	1.3474269481357926
ENSMUSG00000100588	-2.0	-2.0
ENSMUSG00000022070	0.4857110184281041	0.9456819049277224
ENSMUSG00000051515	-0.2778535613707463	0.1779257956874944
ENSMUSG00000020740	0.4951126035859823	1.1856847243333068
ENSMUSG00000030228	-0.5719240881946952	-0.4682444148149629
ENSMUSG00000028648	-0.333766962658322	0.494089630583592
ENSMUSG00000030774	-0.2239092906340121	0.8563389174263312
ENSMUSG00000002332	-0.3138215002527633	0.875638780426112
ENSMUSG00000039414	-0.2943303957481572	0.573708805027962
